STATE,CLASS,GENDER,AGE,PAID
1.0,8.0,0.0,68,4625.47
8.0,1.0,0.0,68,4523.97
1.0,0.0,1.0,68,4518.7
4.0,11.0,1.0,68,4387.4
11.0,11.0,1.0,68,4243.57
8.0,3.0,1.0,68,3637.01
11.0,8.0,1.0,68,3594.7
11.0,8.0,1.0,68,3354.04
1.0,8.0,0.0,68,3254.87
0.0,8.0,0.0,68,3250.0
4.0,8.0,0.0,68,2935.61
6.0,7.0,1.0,68,2882.67
6.0,7.0,1.0,68,2786.41
6.0,7.0,0.0,68,2524.92
3.0,8.0,1.0,68,2370.82
8.0,6.0,1.0,68,2364.45
1.0,8.0,0.0,68,2364.24
4.0,3.0,1.0,68,2354.21
3.0,7.0,1.0,68,2350.0
2.0,0.0,0.0,68,2343.0
11.0,7.0,1.0,68,2226.66
11.0,1.0,0.0,68,2144.0
1.0,0.0,0.0,68,2119.74
11.0,7.0,1.0,68,2044.59
12.0,11.0,1.0,68,2017.19
8.0,8.0,1.0,68,1963.85
3.0,7.0,1.0,68,1846.01
6.0,1.0,1.0,68,1843.84
0.0,7.0,1.0,68,1843.41
11.0,0.0,1.0,68,1815.95
11.0,1.0,1.0,68,1815.83
5.0,10.0,1.0,68,1784.47
3.0,7.0,1.0,68,1707.92
4.0,7.0,1.0,68,1695.67
11.0,12.0,1.0,68,1694.59
9.0,7.0,0.0,68,1692.96
11.0,17.0,0.0,68,1644.78
3.0,7.0,0.0,68,1589.7
11.0,1.0,1.0,68,1589.45
2.0,0.0,0.0,68,1560.42
11.0,7.0,1.0,68,1501.05
4.0,8.0,1.0,68,1402.18
11.0,1.0,0.0,68,1379.16
3.0,7.0,0.0,68,1369.74
11.0,7.0,1.0,68,1301.51
11.0,8.0,0.0,68,1246.51
11.0,8.0,1.0,68,1237.83
3.0,7.0,1.0,68,1172.82
11.0,0.0,1.0,68,1165.76
11.0,0.0,1.0,68,1152.17
3.0,16.0,1.0,68,1150.87
11.0,8.0,1.0,68,1144.04
3.0,7.0,0.0,68,1060.6
10.0,0.0,1.0,68,1054.03
4.0,7.0,1.0,68,1050.0
3.0,10.0,1.0,68,1048.69
4.0,3.0,0.0,68,1046.32
1.0,0.0,1.0,68,1000.0
2.0,11.0,0.0,68,1000.0
11.0,1.0,0.0,68,983.48
3.0,11.0,1.0,68,968.31
11.0,7.0,0.0,68,961.54
3.0,8.0,1.0,68,946.38
11.0,1.0,1.0,68,924.7
11.0,8.0,0.0,68,918.99
11.0,9.0,0.0,68,914.26
1.0,0.0,1.0,68,897.96
0.0,0.0,1.0,68,874.67
1.0,0.0,1.0,68,866.26
6.0,7.0,0.0,68,847.65
4.0,7.0,0.0,68,846.39
4.0,11.0,1.0,68,834.83
9.0,8.0,1.0,68,825.66
11.0,0.0,1.0,68,817.5
1.0,7.0,0.0,68,797.92
4.0,0.0,1.0,68,797.06
11.0,0.0,0.0,68,774.88
1.0,8.0,1.0,68,764.19
1.0,7.0,0.0,68,749.38
1.0,1.0,1.0,68,748.45
11.0,4.0,1.0,68,692.37
12.0,7.0,1.0,68,682.85
6.0,1.0,1.0,68,677.66
11.0,7.0,0.0,68,676.0
11.0,0.0,1.0,68,670.27
11.0,16.0,1.0,68,658.28
11.0,0.0,1.0,68,647.18
12.0,8.0,1.0,68,604.95
3.0,7.0,1.0,68,585.34
4.0,0.0,0.0,68,568.02
1.0,0.0,0.0,68,565.02
11.0,1.0,0.0,68,559.98
5.0,8.0,1.0,68,550.0
11.0,8.0,1.0,68,539.26
5.0,17.0,1.0,68,529.28
11.0,1.0,0.0,68,518.95
11.0,0.0,1.0,68,513.66
5.0,8.0,1.0,68,499.18
6.0,0.0,0.0,68,491.87
11.0,1.0,0.0,68,471.03
1.0,0.0,0.0,68,464.51
1.0,7.0,1.0,68,456.87
2.0,8.0,1.0,68,440.87
1.0,16.0,1.0,68,437.38
3.0,7.0,0.0,68,436.87
3.0,8.0,1.0,68,401.05
6.0,0.0,0.0,68,398.2
11.0,1.0,0.0,68,388.03
11.0,7.0,1.0,68,386.96
12.0,8.0,1.0,68,386.12
11.0,9.0,1.0,68,377.54
10.0,0.0,1.0,68,374.71
12.0,7.0,1.0,68,357.94
1.0,7.0,0.0,68,356.9
11.0,8.0,0.0,68,356.06
0.0,7.0,1.0,68,348.75
11.0,7.0,1.0,68,344.66
3.0,10.0,0.0,68,340.34
11.0,8.0,1.0,68,326.4
11.0,1.0,1.0,68,321.73
4.0,1.0,0.0,68,320.56
11.0,8.0,0.0,68,320.27
11.0,1.0,1.0,68,316.0
3.0,8.0,0.0,68,310.17
8.0,3.0,1.0,68,309.77
5.0,7.0,0.0,68,303.0
4.0,0.0,0.0,68,300.0
1.0,11.0,1.0,68,298.52
6.0,8.0,0.0,68,262.08
11.0,8.0,1.0,68,200.0
11.0,0.0,0.0,68,198.98
11.0,1.0,1.0,68,174.71
1.0,7.0,1.0,68,148.39
8.0,8.0,1.0,68,135.0
11.0,16.0,1.0,68,128.18
1.0,7.0,1.0,68,127.09
12.0,8.0,0.0,68,70.98
3.0,8.0,1.0,68,49.95
11.0,1.0,1.0,68,47.52
1.0,7.0,1.0,67,23231.54
11.0,2.0,0.0,67,11458.07
11.0,10.0,0.0,67,9112.54
6.0,8.0,0.0,67,8969.76
11.0,0.0,0.0,67,8300.31
8.0,7.0,1.0,67,7827.74
0.0,17.0,1.0,67,6594.66
5.0,7.0,0.0,67,6261.92
5.0,11.0,0.0,67,5861.5
4.0,9.0,1.0,67,5624.94
2.0,7.0,0.0,67,5381.14
11.0,1.0,1.0,67,4808.51
1.0,7.0,0.0,67,4532.02
6.0,1.0,0.0,67,4495.48
1.0,16.0,1.0,67,4263.99
12.0,7.0,0.0,67,4229.0
0.0,17.0,1.0,67,3887.76
6.0,0.0,0.0,67,3864.39
4.0,10.0,1.0,67,3697.38
3.0,7.0,0.0,67,3656.77
3.0,11.0,1.0,67,3404.82
1.0,8.0,1.0,67,3348.34
4.0,11.0,0.0,67,3140.79
8.0,1.0,0.0,67,3008.21
4.0,7.0,0.0,67,2945.63
1.0,1.0,1.0,67,2928.92
1.0,8.0,0.0,67,2688.04
2.0,1.0,0.0,67,2547.5
11.0,8.0,1.0,67,2545.12
0.0,0.0,1.0,67,2496.15
11.0,11.0,1.0,67,2407.52
2.0,2.0,1.0,67,2300.04
3.0,8.0,1.0,67,2276.5
3.0,8.0,0.0,67,2200.63
1.0,0.0,1.0,67,2194.65
4.0,12.0,0.0,67,2180.31
2.0,1.0,1.0,67,2170.84
1.0,0.0,1.0,67,2129.17
3.0,7.0,1.0,67,2106.39
1.0,0.0,1.0,67,2102.34
12.0,8.0,0.0,67,2096.64
11.0,8.0,0.0,67,2064.12
12.0,8.0,1.0,67,2062.48
1.0,7.0,1.0,67,2017.28
12.0,7.0,1.0,67,1977.88
3.0,7.0,1.0,67,1918.8
12.0,7.0,0.0,67,1845.23
12.0,8.0,1.0,67,1761.6
11.0,8.0,1.0,67,1761.25
11.0,1.0,0.0,67,1730.61
9.0,7.0,0.0,67,1695.14
1.0,8.0,0.0,67,1678.17
1.0,1.0,1.0,67,1651.86
11.0,8.0,1.0,67,1646.25
5.0,8.0,0.0,67,1638.31
9.0,5.0,0.0,67,1609.5
11.0,11.0,1.0,67,1482.45
1.0,0.0,0.0,67,1480.93
6.0,1.0,1.0,67,1475.42
11.0,10.0,1.0,67,1455.9
10.0,7.0,1.0,67,1454.96
3.0,8.0,0.0,67,1441.56
1.0,0.0,1.0,67,1432.32
11.0,0.0,0.0,67,1404.71
4.0,0.0,1.0,67,1355.5
1.0,7.0,1.0,67,1348.93
11.0,10.0,0.0,67,1288.0
4.0,1.0,0.0,67,1253.03
5.0,7.0,0.0,67,1238.2
5.0,7.0,1.0,67,1216.8
1.0,7.0,1.0,67,1211.25
10.0,8.0,1.0,67,1189.96
11.0,1.0,1.0,67,1164.3
1.0,1.0,1.0,67,1113.94
11.0,1.0,0.0,67,1112.19
12.0,8.0,1.0,67,1090.41
10.0,7.0,0.0,67,1075.68
12.0,8.0,1.0,67,1040.42
11.0,8.0,1.0,67,979.54
1.0,13.0,1.0,67,940.28
1.0,0.0,1.0,67,925.47
2.0,7.0,1.0,67,925.0
11.0,3.0,1.0,67,905.7
2.0,7.0,0.0,67,886.45
4.0,0.0,0.0,67,882.54
5.0,8.0,1.0,67,875.6
11.0,7.0,1.0,67,862.02
11.0,1.0,0.0,67,852.22
2.0,0.0,1.0,67,850.0
4.0,8.0,0.0,67,850.0
1.0,1.0,0.0,67,817.63
3.0,7.0,1.0,67,808.2
3.0,11.0,1.0,67,802.74
11.0,7.0,1.0,67,740.68
9.0,1.0,1.0,67,735.66
1.0,11.0,0.0,67,700.0
3.0,7.0,1.0,67,700.0
6.0,8.0,1.0,67,691.53
11.0,7.0,0.0,67,666.6
8.0,1.0,0.0,67,665.5
11.0,7.0,1.0,67,665.46
10.0,8.0,0.0,67,648.98
4.0,7.0,1.0,67,645.37
1.0,16.0,1.0,67,639.49
11.0,10.0,1.0,67,637.65
4.0,0.0,1.0,67,613.75
11.0,7.0,0.0,67,604.33
11.0,7.0,1.0,67,600.11
5.0,7.0,1.0,67,589.01
1.0,7.0,0.0,67,578.69
3.0,11.0,1.0,67,572.44
11.0,10.0,1.0,67,571.84
11.0,8.0,1.0,67,538.34
1.0,8.0,1.0,67,536.96
11.0,7.0,0.0,67,524.0
11.0,11.0,1.0,67,515.3
11.0,17.0,1.0,67,498.48
8.0,1.0,1.0,67,486.28
1.0,0.0,1.0,67,481.38
11.0,17.0,1.0,67,479.01
8.0,3.0,0.0,67,477.16
11.0,1.0,1.0,67,475.16
3.0,7.0,1.0,67,470.0
6.0,8.0,0.0,67,463.58
1.0,7.0,1.0,67,455.7
8.0,0.0,1.0,67,443.19
11.0,11.0,1.0,67,442.33
11.0,1.0,0.0,67,442.09
1.0,2.0,1.0,67,420.68
1.0,7.0,0.0,67,417.18
4.0,0.0,0.0,67,414.95
1.0,1.0,1.0,67,412.47
1.0,7.0,0.0,67,399.13
10.0,16.0,0.0,67,385.2
3.0,11.0,0.0,67,383.73
3.0,8.0,1.0,67,369.02
3.0,7.0,1.0,67,367.0
5.0,7.0,1.0,67,351.35
12.0,7.0,0.0,67,348.75
4.0,8.0,0.0,67,346.79
12.0,7.0,1.0,67,323.0
3.0,7.0,0.0,67,322.5
11.0,14.0,1.0,67,318.04
3.0,7.0,1.0,67,313.48
1.0,17.0,0.0,67,296.48
11.0,0.0,1.0,67,292.39
1.0,8.0,1.0,67,283.61
0.0,0.0,0.0,67,253.12
11.0,1.0,1.0,67,251.09
12.0,7.0,1.0,67,244.23
3.0,8.0,1.0,67,238.23
1.0,7.0,1.0,67,221.75
11.0,7.0,1.0,67,182.48
11.0,7.0,0.0,67,181.35
5.0,7.0,1.0,67,156.05
11.0,7.0,0.0,67,151.92
11.0,3.0,1.0,67,132.0
11.0,0.0,0.0,67,100.0
11.0,3.0,1.0,67,37.68
3.0,7.0,1.0,67,32.0
3.0,7.0,1.0,66,14753.58
11.0,0.0,0.0,66,12420.05
11.0,8.0,1.0,66,11545.27
2.0,8.0,0.0,66,11288.76
3.0,11.0,1.0,66,10175.27
11.0,7.0,1.0,66,8544.82
6.0,1.0,0.0,66,7910.74
11.0,8.0,0.0,66,7362.9
10.0,7.0,1.0,66,7113.71
3.0,8.0,1.0,66,6691.83
11.0,11.0,1.0,66,6307.3
1.0,11.0,1.0,66,6277.84
2.0,8.0,0.0,66,6203.72
5.0,7.0,0.0,66,6149.33
12.0,11.0,0.0,66,5305.82
9.0,0.0,1.0,66,4939.5
12.0,8.0,0.0,66,4786.51
4.0,7.0,0.0,66,4730.23
5.0,7.0,1.0,66,4669.13
11.0,7.0,1.0,66,4655.5
2.0,1.0,1.0,66,4330.47
6.0,8.0,1.0,66,4325.98
11.0,0.0,0.0,66,4305.96
1.0,8.0,1.0,66,4175.95
1.0,1.0,0.0,66,4093.72
11.0,8.0,1.0,66,3945.47
1.0,7.0,0.0,66,3418.02
3.0,8.0,1.0,66,3365.38
12.0,7.0,0.0,66,3229.29
11.0,7.0,0.0,66,3200.29
12.0,8.0,1.0,66,3167.49
2.0,8.0,1.0,66,3077.45
4.0,7.0,1.0,66,2893.39
4.0,0.0,1.0,66,2868.32
6.0,4.0,1.0,66,2865.53
1.0,0.0,1.0,66,2797.4
12.0,7.0,1.0,66,2775.76
11.0,1.0,1.0,66,2653.4
11.0,0.0,1.0,66,2580.07
11.0,1.0,1.0,66,2572.22
3.0,8.0,1.0,66,2551.38
4.0,0.0,1.0,66,2434.38
2.0,3.0,0.0,66,2194.21
1.0,17.0,1.0,66,2149.87
10.0,7.0,1.0,66,2135.86
3.0,7.0,0.0,66,1939.67
11.0,11.0,1.0,66,1911.4
1.0,8.0,1.0,66,1835.0
11.0,7.0,0.0,66,1712.27
6.0,2.0,1.0,66,1712.13
1.0,11.0,1.0,66,1711.12
3.0,9.0,0.0,66,1680.86
11.0,0.0,1.0,66,1606.17
3.0,9.0,1.0,66,1516.88
9.0,8.0,0.0,66,1488.46
1.0,0.0,0.0,66,1484.85
3.0,7.0,0.0,66,1455.09
12.0,7.0,1.0,66,1449.03
11.0,8.0,0.0,66,1425.58
5.0,7.0,0.0,66,1396.61
10.0,13.0,1.0,66,1377.31
9.0,3.0,1.0,66,1360.8
11.0,7.0,1.0,66,1346.19
11.0,0.0,0.0,66,1320.95
4.0,2.0,0.0,66,1275.19
3.0,7.0,1.0,66,1247.2
1.0,1.0,1.0,66,1179.22
11.0,0.0,0.0,66,1165.93
11.0,1.0,1.0,66,1108.42
11.0,1.0,1.0,66,1097.72
11.0,7.0,1.0,66,1092.47
11.0,0.0,1.0,66,1086.77
12.0,11.0,1.0,66,1035.16
12.0,7.0,1.0,66,1028.73
3.0,8.0,0.0,66,1001.76
6.0,8.0,1.0,66,1000.0
11.0,3.0,0.0,66,1000.0
3.0,8.0,1.0,66,994.45
11.0,10.0,0.0,66,993.15
6.0,8.0,1.0,66,989.59
3.0,8.0,1.0,66,987.0
1.0,7.0,1.0,66,977.46
5.0,7.0,1.0,66,974.34
3.0,8.0,0.0,66,970.83
1.0,17.0,1.0,66,970.57
1.0,0.0,1.0,66,928.69
1.0,1.0,0.0,66,927.2
1.0,9.0,1.0,66,925.05
2.0,0.0,1.0,66,901.06
4.0,7.0,1.0,66,891.09
6.0,8.0,1.0,66,882.77
2.0,1.0,1.0,66,878.48
6.0,8.0,1.0,66,875.87
1.0,11.0,0.0,66,869.62
11.0,1.0,1.0,66,829.65
12.0,8.0,0.0,66,825.34
1.0,7.0,0.0,66,822.31
5.0,8.0,1.0,66,818.44
8.0,7.0,1.0,66,811.97
9.0,7.0,1.0,66,809.59
1.0,0.0,0.0,66,805.95
1.0,7.0,1.0,66,787.5
1.0,3.0,0.0,66,784.36
11.0,10.0,1.0,66,740.61
11.0,10.0,1.0,66,732.37
11.0,0.0,1.0,66,726.58
1.0,2.0,1.0,66,724.4
6.0,7.0,0.0,66,709.73
2.0,7.0,1.0,66,679.51
12.0,7.0,0.0,66,670.77
11.0,8.0,1.0,66,641.4
11.0,1.0,1.0,66,639.35
3.0,8.0,0.0,66,638.99
11.0,0.0,1.0,66,631.16
11.0,1.0,0.0,66,626.3
2.0,16.0,1.0,66,599.47
3.0,7.0,1.0,66,577.45
3.0,8.0,1.0,66,575.48
4.0,8.0,1.0,66,570.37
11.0,7.0,1.0,66,546.32
12.0,8.0,0.0,66,540.51
11.0,7.0,1.0,66,536.11
12.0,8.0,0.0,66,533.33
9.0,0.0,0.0,66,523.61
3.0,8.0,1.0,66,515.28
8.0,0.0,0.0,66,513.92
11.0,11.0,0.0,66,505.79
9.0,1.0,1.0,66,487.52
1.0,7.0,1.0,66,473.93
11.0,8.0,1.0,66,473.91
1.0,13.0,1.0,66,470.76
6.0,8.0,1.0,66,464.59
1.0,7.0,1.0,66,463.87
11.0,1.0,1.0,66,460.36
3.0,7.0,0.0,66,458.78
1.0,1.0,1.0,66,455.71
11.0,1.0,1.0,66,443.52
3.0,8.0,0.0,66,429.27
1.0,7.0,1.0,66,426.67
1.0,7.0,0.0,66,417.22
3.0,7.0,0.0,66,415.68
11.0,8.0,1.0,66,379.86
9.0,1.0,1.0,66,373.08
1.0,1.0,1.0,66,370.78
11.0,7.0,1.0,66,348.53
1.0,0.0,1.0,66,339.86
4.0,1.0,0.0,66,339.24
11.0,8.0,1.0,66,321.78
3.0,7.0,1.0,66,319.56
11.0,8.0,1.0,66,318.05
2.0,0.0,0.0,66,312.52
11.0,7.0,0.0,66,312.12
3.0,7.0,0.0,66,307.89
12.0,8.0,1.0,66,303.24
3.0,8.0,1.0,66,301.73
1.0,1.0,1.0,66,291.92
0.0,16.0,0.0,66,288.4
9.0,7.0,0.0,66,281.04
2.0,17.0,1.0,66,278.45
1.0,1.0,1.0,66,266.5
5.0,8.0,0.0,66,257.01
0.0,0.0,0.0,66,240.86
11.0,11.0,0.0,66,208.09
1.0,8.0,1.0,66,201.72
11.0,7.0,1.0,66,189.9
1.0,7.0,1.0,66,165.72
3.0,7.0,1.0,66,150.0
11.0,0.0,0.0,66,134.4
8.0,8.0,1.0,66,129.18
12.0,8.0,0.0,66,121.78
2.0,7.0,0.0,66,106.0
3.0,8.0,1.0,66,66.78
5.0,7.0,0.0,66,49.89
11.0,8.0,0.0,66,43.0
3.0,8.0,1.0,65,26146.16
6.0,7.0,1.0,65,13241.45
3.0,8.0,1.0,65,7487.94
8.0,2.0,1.0,65,7296.2
11.0,0.0,1.0,65,6356.61
11.0,7.0,1.0,65,6017.22
5.0,7.0,1.0,65,5476.56
1.0,1.0,1.0,65,5408.38
1.0,8.0,1.0,65,5232.51
4.0,8.0,1.0,65,5217.91
11.0,8.0,1.0,65,4980.09
1.0,0.0,1.0,65,4929.65
1.0,1.0,0.0,65,4398.4
0.0,13.0,1.0,65,4381.34
1.0,8.0,0.0,65,4023.27
4.0,7.0,0.0,65,3966.43
4.0,1.0,1.0,65,3895.54
1.0,8.0,1.0,65,3850.0
8.0,7.0,1.0,65,3817.04
1.0,10.0,1.0,65,3609.66
8.0,1.0,1.0,65,3371.68
11.0,11.0,0.0,65,3331.45
11.0,7.0,0.0,65,3131.11
5.0,8.0,1.0,65,3045.66
1.0,9.0,1.0,65,2815.07
9.0,8.0,1.0,65,2641.49
11.0,8.0,0.0,65,2625.58
11.0,1.0,0.0,65,2615.88
11.0,4.0,1.0,65,2532.6
6.0,7.0,0.0,65,2428.1
11.0,8.0,1.0,65,2373.49
4.0,0.0,0.0,65,2348.81
1.0,8.0,1.0,65,2344.69
4.0,0.0,0.0,65,2284.45
11.0,11.0,1.0,65,2241.67
11.0,7.0,1.0,65,2179.29
1.0,1.0,1.0,65,2102.41
11.0,7.0,0.0,65,2075.0
1.0,8.0,0.0,65,2063.7
11.0,11.0,0.0,65,2063.0
1.0,7.0,1.0,65,1948.32
11.0,8.0,1.0,65,1914.81
11.0,8.0,1.0,65,1890.01
1.0,3.0,1.0,65,1884.83
2.0,7.0,1.0,65,1879.0
11.0,8.0,0.0,65,1858.45
4.0,0.0,0.0,65,1855.85
4.0,7.0,1.0,65,1848.28
11.0,7.0,1.0,65,1812.47
11.0,8.0,1.0,65,1729.67
11.0,0.0,1.0,65,1727.9
11.0,0.0,0.0,65,1711.62
11.0,16.0,1.0,65,1667.74
6.0,7.0,0.0,65,1577.78
9.0,2.0,1.0,65,1528.3
4.0,0.0,1.0,65,1511.97
6.0,7.0,1.0,65,1511.0
11.0,8.0,1.0,65,1450.0
11.0,3.0,0.0,65,1431.81
4.0,0.0,1.0,65,1428.99
5.0,7.0,0.0,65,1410.65
4.0,7.0,1.0,65,1344.17
5.0,11.0,0.0,65,1343.68
6.0,8.0,1.0,65,1276.89
1.0,0.0,0.0,65,1268.78
1.0,3.0,1.0,65,1237.0
4.0,1.0,0.0,65,1226.28
1.0,11.0,1.0,65,1194.34
4.0,0.0,0.0,65,1175.01
11.0,0.0,1.0,65,1163.93
5.0,7.0,1.0,65,1122.12
12.0,7.0,1.0,65,1109.76
5.0,8.0,0.0,65,1107.11
10.0,8.0,0.0,65,1092.08
11.0,2.0,0.0,65,1090.75
6.0,10.0,1.0,65,1083.82
4.0,7.0,0.0,65,1072.06
6.0,8.0,0.0,65,1067.57
11.0,1.0,0.0,65,1037.37
4.0,0.0,0.0,65,1018.52
8.0,8.0,1.0,65,1012.19
3.0,8.0,0.0,65,1001.7
11.0,11.0,1.0,65,1000.0
1.0,8.0,1.0,65,973.43
4.0,7.0,1.0,65,965.21
3.0,8.0,1.0,65,937.47
10.0,1.0,1.0,65,928.2
6.0,8.0,0.0,65,917.49
1.0,0.0,1.0,65,908.35
3.0,16.0,0.0,65,900.0
11.0,7.0,1.0,65,900.0
11.0,8.0,1.0,65,863.83
0.0,0.0,0.0,65,861.89
11.0,7.0,1.0,65,853.23
1.0,7.0,1.0,65,839.33
11.0,1.0,1.0,65,809.34
3.0,7.0,0.0,65,782.9
4.0,1.0,0.0,65,768.05
12.0,7.0,1.0,65,764.27
11.0,2.0,0.0,65,748.71
10.0,0.0,0.0,65,742.54
4.0,0.0,1.0,65,722.83
3.0,7.0,1.0,65,708.56
1.0,7.0,1.0,65,698.65
11.0,0.0,1.0,65,698.0
6.0,8.0,0.0,65,678.98
8.0,0.0,0.0,65,672.0
12.0,7.0,0.0,65,671.69
11.0,11.0,1.0,65,666.48
11.0,1.0,1.0,65,653.66
8.0,0.0,0.0,65,650.45
8.0,0.0,1.0,65,648.84
1.0,11.0,1.0,65,640.23
11.0,11.0,1.0,65,632.82
12.0,8.0,1.0,65,630.11
12.0,8.0,0.0,65,617.9
11.0,11.0,1.0,65,612.93
11.0,8.0,1.0,65,608.01
3.0,8.0,1.0,65,605.06
1.0,11.0,0.0,65,594.8
11.0,2.0,1.0,65,593.21
11.0,7.0,1.0,65,591.04
12.0,7.0,0.0,65,585.74
3.0,11.0,1.0,65,585.34
11.0,8.0,1.0,65,566.74
2.0,1.0,0.0,65,541.55
4.0,7.0,1.0,65,525.24
1.0,0.0,1.0,65,521.1
11.0,11.0,0.0,65,495.66
11.0,1.0,0.0,65,492.31
1.0,1.0,1.0,65,491.3
4.0,8.0,1.0,65,470.29
3.0,16.0,1.0,65,468.98
11.0,8.0,0.0,65,468.2
12.0,7.0,1.0,65,465.5
5.0,7.0,0.0,65,465.04
4.0,7.0,1.0,65,464.55
12.0,7.0,1.0,65,441.17
5.0,7.0,0.0,65,433.5
1.0,3.0,1.0,65,433.07
1.0,11.0,1.0,65,418.79
3.0,7.0,0.0,65,414.04
2.0,0.0,1.0,65,409.1
11.0,8.0,1.0,65,409.06
3.0,8.0,0.0,65,405.85
6.0,8.0,1.0,65,395.5
3.0,7.0,0.0,65,391.97
6.0,7.0,0.0,65,390.02
3.0,11.0,0.0,65,367.6
0.0,1.0,1.0,65,351.69
3.0,8.0,0.0,65,350.09
1.0,7.0,0.0,65,331.75
3.0,8.0,1.0,65,326.64
1.0,0.0,0.0,65,324.03
8.0,0.0,1.0,65,300.0
11.0,0.0,0.0,65,291.28
11.0,1.0,0.0,65,287.99
1.0,8.0,0.0,65,278.56
6.0,1.0,1.0,65,276.28
11.0,1.0,0.0,65,274.37
11.0,1.0,1.0,65,274.28
1.0,8.0,1.0,65,272.65
3.0,7.0,1.0,65,265.25
3.0,7.0,0.0,65,250.0
4.0,8.0,1.0,65,240.16
11.0,0.0,0.0,65,236.53
1.0,11.0,0.0,65,232.41
1.0,14.0,0.0,65,219.15
4.0,0.0,0.0,65,202.43
11.0,7.0,1.0,65,190.76
6.0,0.0,0.0,65,178.8
2.0,7.0,1.0,65,171.3
2.0,8.0,0.0,65,168.0
11.0,7.0,1.0,65,150.0
11.0,0.0,0.0,65,144.99
11.0,8.0,1.0,65,135.75
1.0,8.0,0.0,65,122.43
11.0,8.0,1.0,65,118.5
11.0,0.0,1.0,65,100.7
9.0,8.0,0.0,65,99.74
11.0,7.0,1.0,65,94.9
1.0,11.0,1.0,65,72.5
2.0,1.0,1.0,65,44.97
4.0,1.0,0.0,64,19287.76
1.0,0.0,0.0,64,16100.0
4.0,0.0,1.0,64,13572.32
4.0,0.0,0.0,64,12834.19
1.0,0.0,0.0,64,11540.5
5.0,7.0,1.0,64,10077.0
8.0,11.0,1.0,64,9679.54
11.0,1.0,0.0,64,8569.3
11.0,8.0,1.0,64,7680.09
11.0,0.0,1.0,64,6124.34
11.0,1.0,0.0,64,5884.78
11.0,7.0,0.0,64,5511.7
4.0,3.0,0.0,64,5335.35
11.0,8.0,0.0,64,5136.18
11.0,11.0,1.0,64,4727.3
11.0,0.0,0.0,64,4324.4
9.0,10.0,1.0,64,4110.08
2.0,14.0,1.0,64,3936.76
1.0,7.0,0.0,64,3900.0
4.0,7.0,1.0,64,3709.11
0.0,1.0,1.0,64,3595.7
11.0,1.0,0.0,64,3486.96
12.0,8.0,1.0,64,3412.24
9.0,12.0,1.0,64,3385.35
12.0,7.0,1.0,64,3265.97
3.0,8.0,0.0,64,3255.88
11.0,1.0,0.0,64,3084.13
3.0,10.0,0.0,64,3000.0
1.0,0.0,1.0,64,2985.29
11.0,1.0,1.0,64,2803.86
0.0,0.0,1.0,64,2771.5
5.0,8.0,0.0,64,2604.13
1.0,16.0,1.0,64,2588.84
3.0,7.0,1.0,64,2502.72
11.0,9.0,1.0,64,2492.72
3.0,8.0,1.0,64,2479.95
2.0,11.0,0.0,64,2418.4
11.0,0.0,0.0,64,2394.13
8.0,10.0,0.0,64,2368.69
3.0,8.0,1.0,64,2357.98
1.0,3.0,1.0,64,2326.0
11.0,11.0,1.0,64,2284.58
11.0,8.0,0.0,64,2256.55
3.0,16.0,1.0,64,2223.78
4.0,8.0,1.0,64,2190.8
4.0,7.0,0.0,64,2167.45
6.0,7.0,1.0,64,2146.75
9.0,1.0,0.0,64,2118.5
12.0,7.0,0.0,64,2097.56
11.0,1.0,0.0,64,2094.39
11.0,0.0,1.0,64,2012.89
9.0,11.0,0.0,64,2007.64
5.0,9.0,0.0,64,1996.0
1.0,7.0,0.0,64,1948.84
8.0,3.0,1.0,64,1945.03
8.0,0.0,1.0,64,1896.16
11.0,1.0,1.0,64,1869.49
1.0,8.0,0.0,64,1828.9
11.0,1.0,1.0,64,1791.09
11.0,8.0,1.0,64,1788.68
4.0,3.0,1.0,64,1783.64
11.0,8.0,0.0,64,1749.57
1.0,1.0,1.0,64,1722.52
3.0,8.0,0.0,64,1711.65
4.0,0.0,0.0,64,1682.11
11.0,16.0,1.0,64,1644.8
4.0,11.0,1.0,64,1630.5
8.0,8.0,0.0,64,1627.01
3.0,7.0,1.0,64,1600.18
11.0,0.0,0.0,64,1577.35
1.0,7.0,0.0,64,1548.64
12.0,8.0,1.0,64,1506.54
2.0,7.0,1.0,64,1495.59
11.0,3.0,1.0,64,1495.05
1.0,10.0,1.0,64,1480.49
11.0,1.0,1.0,64,1445.69
9.0,7.0,1.0,64,1391.25
6.0,7.0,0.0,64,1382.5
11.0,7.0,1.0,64,1332.57
11.0,0.0,1.0,64,1314.57
6.0,1.0,1.0,64,1278.52
3.0,8.0,1.0,64,1239.53
11.0,1.0,0.0,64,1212.85
6.0,7.0,1.0,64,1200.0
1.0,7.0,0.0,64,1193.19
11.0,7.0,1.0,64,1174.44
11.0,7.0,0.0,64,1148.23
11.0,8.0,1.0,64,1133.54
11.0,11.0,1.0,64,1075.43
9.0,0.0,1.0,64,1060.49
1.0,1.0,0.0,64,1039.69
3.0,11.0,1.0,64,1026.15
6.0,0.0,1.0,64,1011.58
1.0,0.0,0.0,64,1010.0
2.0,11.0,1.0,64,990.89
1.0,3.0,1.0,64,981.95
2.0,0.0,0.0,64,968.87
11.0,8.0,1.0,64,961.06
